X;U;
0.10789999999999086;0.0;
0.10889999999999048;0.0;
0.10989999999999009;0.0;
0.1108899999999897;0.0;
0.11188999999998932;0.0;
0.11288999999998893;0.0;
0.11388999999998854;0.0;
0.11488999999998815;0.0;
0.11588999999998777;0.0;
0.11688999999998738;0.0;
0.11788999999998699;0.0;
0.1188899999999866;0.0;
0.11988999999998622;0.0;
0.12087999999998583;0.0;
0.12187999999998544;0.0;
0.12287999999998506;0.0;
0.12387999999998467;0.0;
0.12487999999998428;0.0;
0.12587999999998511;0.0;
0.12687999999998612;0.0;
0.12787999999998712;0.0;
0.12887999999998812;0.0;
0.12987999999998912;0.0;
0.1308699999999901;0.0;
0.1318699999999911;0.0;
0.1328699999999921;0.0;
0.1338699999999931;0.0;
0.1348699999999941;0.0;
0.1358699999999951;0.0;
0.1368699999999961;0.0;
0.1378699999999971;0.0;
0.1388699999999981;0.0;
0.1398699999999991;0.0;
0.1408600000000001;0.0;
0.1418600000000011;0.0;
0.1428600000000021;0.0;
0.1438600000000031;0.0;
0.1448600000000041;0.0;
0.1458600000000051;0.0;
0.1468600000000061;0.0;
0.1478600000000071;0.0;
0.1488600000000081;0.0;
0.1498500000000091;0.0;
0.1508500000000101;0.0;
0.1518500000000111;0.0;
0.1528500000000121;0.0;
0.1538500000000131;0.0;
0.1548500000000141;0.0;
0.1558500000000151;0.0;
0.1568500000000161;0.0;
0.1578500000000171;0.0;
0.1588500000000181;0.0;
0.15984000000001908;0.0;
0.16084000000002008;0.0;
0.16184000000002108;0.0;
0.16284000000002208;0.0;
0.16384000000002308;0.0;
0.16484000000002408;0.0;
0.16584000000002508;0.0;
0.16684000000002608;0.0;
0.16784000000002708;0.0;
0.16884000000002808;0.0;
0.16983000000002907;0.0;
0.17083000000003007;0.0;
0.17183000000003107;0.0;
0.17283000000003207;0.0;
0.17383000000003307;0.0;
0.17483000000003407;0.0;
0.17583000000003507;0.0;
0.17683000000003607;0.0;
0.17783000000003707;0.0;
0.17883000000003807;0.0;
0.17982000000003906;0.0;
0.18082000000004006;0.0;
0.18182000000004106;0.0;
0.18282000000004206;0.0;
0.18382000000004306;0.0;
0.18482000000004406;0.0;
0.18582000000004506;0.0;
0.18682000000004606;0.0;
0.18782000000004706;0.0;
0.18882000000004806;0.0;
0.18981000000004905;0.0;
0.19081000000005005;0.0;
0.19181000000005105;0.0;
0.19281000000005205;0.0;
0.19381000000005305;0.0;
0.19481000000005405;0.0;
0.19581000000005505;0.0;
0.19681000000005605;0.0;
0.19781000000005705;0.0;
0.19881000000005805;0.0;
0.19980000000005904;0.0;
0.20080000000006004;0.0;
0.20180000000006104;0.0;
0.20280000000006204;0.0;
0.20380000000006304;0.0;
0.20480000000006404;0.0;
0.20580000000006504;0.0;
0.20680000000006604;0.0;
0.20780000000006704;0.0;
0.20880000000006804;0.0;
0.20979000000006903;0.0;
0.21079000000007003;0.0;
0.21179000000007103;0.0;
0.21279000000007203;0.0;
0.21379000000007303;0.0;
0.21479000000007403;0.0;
0.21579000000007503;0.0;
0.21679000000007603;0.0;
0.21779000000007703;0.0;
0.21879000000007803;0.0;
0.21978000000007902;0.0;
0.22078000000008002;0.0;
0.22178000000008102;0.0;
0.22278000000008202;0.0;
0.22378000000008302;0.0;
0.22478000000008402;0.0;
0.22578000000008502;0.0;
0.22678000000008602;0.0;
0.22778000000008702;0.0;
0.22878000000008802;0.0;
0.22977000000008901;0.0;
0.23077000000009001;0.0;
0.23177000000009101;0.0;
0.23277000000009201;0.0;
0.23377000000009301;0.0;
0.23477000000009401;0.0;
0.23577000000009501;0.0;
0.23677000000009601;0.0;
0.23777000000009701;0.0;
0.23877000000009801;0.0;
0.239760000000099;0.0;
0.2407600000001;0.0;
0.241760000000101;0.0;
0.242760000000102;0.0;
0.243760000000103;0.0;
0.244760000000104;0.0;
0.245760000000105;0.0;
0.246760000000106;0.0;
0.247760000000107;0.0;
0.248760000000108;0.0;
0.249750000000109;0.0;
0.25075000000011;0.0;
0.251750000000111;0.0;
0.252750000000112;0.0;
0.253750000000113;0.0;
0.254750000000114;0.0;
0.255750000000115;0.0;
0.256750000000116;0.0;
0.257750000000117;0.0;
0.258750000000118;0.0;
0.259740000000119;0.0;
0.26074000000012;0.0;
0.261740000000121;0.0;
0.262740000000122;0.0;
0.263740000000123;0.0;
0.264740000000124;0.0;
0.265740000000125;0.0;
0.266740000000126;0.0;
0.267740000000127;0.0;
0.268740000000128;0.0;
0.269730000000129;0.0;
0.27073000000013;0.0;
0.271730000000131;0.0;
0.272730000000132;0.0;
0.273730000000133;0.0;
0.274730000000134;0.0;
0.275730000000135;0.0;
0.276730000000136;0.0;
0.277730000000137;0.0;
0.278730000000138;0.0;
0.27972000000013897;0.0;
0.28072000000013997;0.0;
0.28172000000014097;0.0;
0.28272000000014197;0.0;
0.28372000000014297;0.0;
0.28472000000014397;0.0;
0.28572000000014497;0.0;
0.28672000000014597;0.0;
0.28772000000014697;0.0;
0.28872000000014797;0.0;
0.28971000000014896;0.0;
0.29071000000014996;0.0;
0.29171000000015096;0.0;
0.29271000000015196;0.0;
0.29371000000015296;0.0;
0.29471000000015396;0.0;
0.29571000000015496;0.0;
0.29671000000015596;0.0;
0.29771000000015696;0.0;
0.29871000000015796;0.0;
0.29970000000015895;0.0;
0.30070000000015995;0.0;
0.30170000000016095;0.0;
0.30270000000016195;0.0;
0.30370000000016295;0.0;
0.30470000000016395;0.0;
0.30570000000016495;0.0;
0.30670000000016595;0.0;
0.30770000000016695;0.0;
0.30870000000016795;0.0;
0.30969000000016894;0.0;
0.31069000000016994;0.0;
0.31169000000017094;0.0;
0.31269000000017194;0.0;
0.31369000000017294;0.0;
0.31469000000017394;0.0;
0.31569000000017494;0.0;
0.31669000000017594;0.0;
0.31769000000017694;0.0;
0.31869000000017794;0.0;
0.31968000000017893;0.0;
0.32068000000017993;0.0;
0.32168000000018093;0.0;
0.32268000000018193;0.0;
0.32368000000018293;0.0;
0.32468000000018393;0.0;
0.32568000000018493;0.0;
0.32668000000018593;0.0;
0.32768000000018693;0.0;
0.32868000000018793;0.0;
0.3296700000001889;0.0;
0.3306700000001899;0.0;
0.3316700000001909;0.0;
0.3326700000001919;0.0;
0.3336700000001929;0.0;
0.3346700000001939;0.0;
0.3356700000001949;0.0;
0.3366700000001959;0.0;
0.3376700000001969;0.0;
0.3386700000001979;0.0;
0.3396600000001989;0.0;
0.3406600000001999;0.0;
0.3416600000002009;0.0;
0.3426600000002019;0.0;
0.3436600000002029;0.0;
0.3446600000002039;0.0;
0.3456600000002049;0.0;
0.3466600000002059;0.0;
0.3476600000002069;0.0;
0.3486600000002079;0.0;
0.3496500000002089;0.0;
0.3506500000002099;0.0;
0.3516500000002109;0.0;
0.3526500000002119;0.0;
0.3536500000002129;0.0;
0.3546500000002139;0.0;
0.3556500000002149;0.0;
0.3566500000002159;0.0;
0.3576500000002169;0.0;
0.3586500000002179;0.0;
0.3596400000002189;0.0;
0.3606400000002199;0.0;
0.3616400000002209;0.0;
0.3626400000002219;0.0;
0.3636400000002229;0.0;
0.3646400000002239;0.0;
0.3656400000002249;0.0;
0.3666400000002259;0.0;
0.3676400000002269;0.0;
0.3686400000002279;0.0;
0.3696300000002289;0.0;
0.3706300000002299;0.0;
0.3716300000002309;0.0;
0.3726300000002319;0.0;
0.3736300000002329;0.0;
0.3746300000002339;0.0;
0.3756300000002349;0.0;
0.3766300000002359;0.0;
0.3776300000002369;0.0;
0.3786300000002379;0.0;
0.3796200000002389;0.0;
0.3806200000002399;0.0;
0.3816200000002409;0.0;
0.3826200000002419;0.0;
0.3836200000002429;0.0;
0.3846200000002439;0.0;
0.3856200000002449;0.0;
0.3866200000002459;0.0;
0.3876200000002469;0.0;
0.3886200000002479;0.0;
0.38961000000024887;0.0;
0.39061000000024987;0.0;
0.39161000000025087;0.0;
0.39261000000025187;0.0;
0.39361000000025287;0.0;
0.39461000000025387;0.0;
0.39561000000025487;0.0;
0.39661000000025587;0.0;
0.39761000000025687;0.0;
0.39861000000025787;0.0;
0.39960000000025886;0.0;
0.40060000000025986;0.0;
0.40160000000026086;0.0;
0.40260000000026186;0.0;
0.40360000000026286;0.0;
0.40460000000026386;0.0;
0.40560000000026486;0.0;
0.40660000000026586;0.0;
0.40760000000026686;0.0;
0.40860000000026786;0.0;
0.40959000000026885;0.0;
0.41059000000026985;0.0;
0.41159000000027085;0.0;
0.41259000000027185;0.0;
0.41359000000027285;0.0;
0.41459000000027385;0.0;
0.41559000000027485;0.0;
0.41659000000027585;0.0;
0.41759000000027685;0.0;
0.41859000000027785;0.0;
0.41958000000027884;0.0;
0.42058000000027984;0.0;
0.42158000000028084;0.0;
0.42258000000028184;0.0;
0.42358000000028284;0.0;
0.42458000000028384;0.0;
0.42558000000028484;0.0;
0.42658000000028584;0.0;
0.42758000000028684;0.0;
0.42858000000028784;0.0;
0.42957000000028883;0.0;
0.43057000000028983;0.0;
0.43157000000029083;0.0;
0.43257000000029183;0.0;
0.43357000000029283;0.0;
0.43457000000029383;0.0;
0.43557000000029483;0.0;
0.43657000000029583;0.0;
0.43757000000029683;0.0;
0.43857000000029783;0.0;
0.4395600000002988;0.0;
0.4405600000002998;0.0;
0.4415600000003008;0.0;
0.4425600000003018;0.0;
0.4435600000003028;0.0;
0.4445600000003038;0.0;
0.4455600000003048;0.0;
0.4465600000003058;0.0;
0.4475600000003068;0.0;
0.4485600000003078;0.0;
0.4495500000003088;0.0;
0.4505500000003098;0.0;
0.4515500000003108;0.0;
0.4525500000003118;0.0;
0.4535500000003128;0.0;
0.4545500000003138;0.0;
0.4555500000003148;0.0;
0.4565500000003158;0.0;
0.4575500000003168;0.0;
0.4585500000003178;0.0;
0.4595400000003188;0.0;
0.4605400000003198;0.0;
0.4615400000003208;0.0;
0.4625400000003218;0.0;
0.4635400000003228;0.0;
0.4645400000003238;0.0;
0.4655400000003248;0.0;
0.4665400000003258;0.0;
0.4675400000003268;0.0;
0.4685400000003278;0.0;
0.4695300000003288;0.0;
0.4705300000003298;0.0;
0.4715300000003308;0.0;
0.4725300000003318;0.0;
0.4735300000003328;0.0;
0.4745300000003338;0.0;
0.4755300000003348;0.0;
0.4765300000003358;0.0;
0.4775300000003368;0.0;
0.4785300000003378;0.0;
0.4795200000003388;0.0;
0.4805200000003398;0.0;
0.4815200000003408;0.0;
0.4825200000003418;0.0;
0.4835200000003428;0.0;
0.4845200000003438;0.0;
0.4855200000003448;0.0;
0.4865200000003458;0.0;
0.4875200000003468;0.0;
0.4885200000003478;0.0;
0.4895100000003488;0.0;
0.4905100000003498;0.0;
0.4915100000003508;0.0;
0.4925100000003518;0.0;
0.4935100000003528;0.0;
0.4945100000003538;0.0;
0.4955100000003548;0.0;
0.4965100000003558;0.0;
0.4975100000003568;0.0;
0.4985100000003578;0.0;
0.49950000000035877;0.0;
0.500500000000357;0.0;
0.5015000000003524;0.0;
0.5025000000003479;0.0;
0.5035000000003433;0.0;
0.5045000000003388;0.0;
0.5055000000003342;0.0;
0.5065000000003297;0.0;
0.5075000000003251;0.0;
0.5085000000003206;0.0;
0.5094900000003161;0.0;
0.5104900000003115;0.0;
0.511490000000307;0.0;
0.5124900000003024;0.0;
0.5134900000002979;0.0;
0.5144900000002933;0.0;
0.5154900000002888;0.0;
0.5164900000002842;0.0;
0.5174900000002797;0.0;
0.5184900000002751;0.0;
0.5194800000002706;0.0;
0.5204800000002661;0.0;
0.5214800000002615;0.0;
0.522480000000257;0.0;
0.5234800000002524;0.0;
0.5244800000002479;0.0;
0.5254800000002433;0.0;
0.5264800000002388;0.0;
0.5274800000002342;0.0;
0.5284800000002297;0.0;
0.5294700000002251;0.0;
0.5304700000002206;0.0;
0.531470000000216;0.0;
0.5324700000002115;0.0;
0.533470000000207;0.0;
0.5344700000002024;0.0;
0.5354700000001978;0.0;
0.5364700000001933;0.0;
0.5374700000001887;0.0;
0.5384700000001842;0.0;
0.5394600000001797;0.0;
0.5404600000001751;0.0;
0.5414600000001706;0.0;
0.542460000000166;0.0;
0.5434600000001615;0.0;
0.5444600000001569;0.0;
0.5454600000001524;0.0;
0.5464600000001478;0.0;
0.5474600000001433;0.0;
0.5484600000001387;0.0;
0.5494500000001342;0.0;
0.5504500000001297;0.0;
0.5514500000001251;0.0;
0.5524500000001206;0.0;
0.553450000000116;0.0;
0.5544500000001115;0.0;
0.5554500000001069;0.0;
0.5564500000001024;0.0;
0.5574500000000978;0.0;
0.5584500000000933;0.0;
0.5594400000000888;0.0;
0.5604400000000842;0.0;
0.5614400000000797;0.0;
0.5624400000000751;0.0;
0.5634400000000706;0.0;
0.564440000000066;0.0;
0.5654400000000614;0.0;
0.5664400000000569;0.0;
0.5674400000000523;0.0;
0.5684400000000478;0.0;
0.5694300000000433;0.0;
0.5704300000000387;0.0;
0.5714300000000342;0.0;
0.5724300000000296;0.0;
0.5734300000000251;0.0;
0.5744300000000205;0.0;
0.575430000000016;0.0;
0.5764300000000114;0.0;
0.5774300000000069;0.0;
0.5784300000000023;0.0;
0.5794299999999978;0.0;
0.5804199999999933;0.0;
0.5814199999999887;0.0;
0.5824199999999842;0.0;
0.5834199999999796;0.0;
0.5844199999999751;0.0;
0.5854199999999705;0.0;
0.586419999999966;0.0;
0.5874199999999614;0.0;
0.5884199999999569;0.0;
0.5894199999999523;0.0;
0.5904099999999478;0.0;
0.5914099999999433;0.0;
0.5924099999999387;0.0;
0.5934099999999342;0.0;
0.5944099999999296;0.0;
0.595409999999925;0.0;
0.5964099999999205;0.0;
0.597409999999916;0.0;
0.5984099999999114;0.0;
0.5994099999999069;0.0;
0.6003999999999023;0.0;
0.6013999999998978;0.0;
0.6023999999998932;0.0;
0.6033999999998887;0.0;
0.6043999999998841;0.0;
0.6053999999998796;0.0;
0.606399999999875;0.0;
0.6073999999998705;0.0;
0.6083999999998659;0.0;
0.6093999999998614;0.0;
0.6103899999998569;0.0;
0.6113899999998523;0.0;
0.6123899999998478;0.0;
0.6133899999998432;0.0;
0.6143899999998387;0.0;
0.6153899999998341;0.0;
0.6163899999998296;0.0;
0.617389999999825;0.0;
0.6183899999998205;0.0;
0.6193899999998159;0.0;
0.6203799999998114;0.0;
0.6213799999998069;0.0;
0.6223799999998023;0.0;
0.6233799999997978;0.0;
0.6243799999997932;0.0;
0.6253799999997887;0.0;
0.6263799999997841;0.0;
0.6273799999997796;0.0;
0.628379999999775;0.0;
0.6293799999997705;0.0;
0.630369999999766;0.0;
0.6313699999997614;0.0;
0.6323699999997568;0.0;
0.6333699999997523;0.0;
0.6343699999997477;0.0;
0.6353699999997432;0.0;
0.6363699999997386;0.0;
0.6373699999997341;0.0;
0.6383699999997295;0.0;
0.639369999999725;0.0;
0.6403599999997205;0.0;
0.6413599999997159;0.0;
0.6423599999997114;0.0;
0.6433599999997068;0.0;
0.6443599999997023;0.0;
0.6453599999996977;0.0;
0.6463599999996932;0.0;
0.6473599999996886;0.0;
0.6483599999996841;0.0;
0.6493599999996795;0.0;
0.650349999999675;0.0;
0.6513499999996705;0.0;
0.6523499999996659;0.0;
0.6533499999996614;0.0;
0.6543499999996568;0.0;
0.6553499999996523;0.0;
0.6563499999996477;0.0;
0.6573499999996432;0.0;
0.6583499999996386;0.0;
0.6593499999996341;0.0;
0.6603399999996296;0.0;
0.661339999999625;0.0;
0.6623399999996205;0.0;
0.6633399999996159;0.0;
0.6643399999996114;0.0;
0.6653399999996068;0.0;
0.6663399999996023;0.0;
0.6673399999995977;0.0;
0.6683399999995931;0.0;
0.6693399999995886;0.0;
0.6703299999995841;0.0;
0.6713299999995795;0.0;
0.672329999999575;0.0;
0.6733299999995704;0.0;
0.6743299999995659;0.0;
0.6753299999995613;0.0;
0.6763299999995568;0.0;
0.6773299999995522;0.0;
0.6783299999995477;0.0;
0.6793299999995431;0.0;
0.6803199999995386;0.0;
0.6813199999995341;0.0;
0.6823199999995295;0.0;
0.683319999999525;0.0;
0.6843199999995204;0.0;
0.6853199999995159;0.0;
0.6863199999995113;0.0;
0.6873199999995068;0.0;
0.6883199999995022;0.0;
0.6893199999994977;0.0;
0.6903099999994932;0.0;
0.6913099999994886;0.0;
0.6923099999994841;0.0;
0.6933099999994795;0.0;
0.694309999999475;0.0;
0.6953099999994704;0.0;
0.6963099999994659;0.0;
0.6973099999994613;0.0;
0.6983099999994568;0.0;
0.6993099999994522;0.0;
0.7002999999994477;0.0;
0.7012999999994431;0.0;
0.7022999999994386;0.0;
0.703299999999434;0.0;
0.7042999999994295;0.0;
0.7052999999994249;0.0;
0.7062999999994204;0.0;
0.7072999999994158;0.0;
0.7082999999994113;0.0;
0.7092999999994067;0.0;
0.7102899999994022;0.0;
0.7112899999993977;0.0;
0.7122899999993931;0.0;
0.7132899999993886;0.0;
0.714289999999384;0.0;
0.7152899999993795;0.0;
0.7162899999993749;0.0;
0.7172899999993704;0.0;
0.7182899999993658;0.0;
0.7192899999993613;0.0;
0.7202799999993568;0.0;
0.7212799999993522;0.0;
0.7222799999993477;0.0;
0.7232799999993431;0.0;
0.7242799999993386;0.0;
0.725279999999334;0.0;
0.7262799999993295;0.0;
0.7272799999993249;0.0;
0.7282799999993204;0.0;
0.7292799999993158;0.0;
0.7302699999993113;0.0;
0.7312699999993068;0.0;
0.7322699999993022;0.0;
0.7332699999992977;0.0;
0.7342699999992931;0.0;
0.7352699999992885;0.0;
0.736269999999284;0.0;
0.7372699999992794;0.0;
0.7382699999992749;0.0;
0.7392699999992703;0.0;
0.7402599999992658;0.0;
0.7412599999992613;0.0;
0.7422599999992567;0.0;
0.7432599999992522;0.0;
0.7442599999992476;0.0;
0.7452599999992431;0.0;
0.7462599999992385;0.0;
0.747259999999234;0.0;
0.7482599999992294;0.0;
0.7492599999992249;0.0;
0.7502499999992204;0.0;
0.7512499999992158;0.0;
0.7522499999992113;0.0;
0.7532499999992067;0.0;
0.7542499999992022;0.0;
0.7552499999991976;0.0;
0.7562499999991931;0.0;
0.7572499999991885;0.0;
0.758249999999184;0.0;
0.7592499999991794;0.0;
0.7602399999991749;0.0;
0.7612399999991704;0.0;
0.7622399999991658;0.0;
0.7632399999991613;0.0;
0.7642399999991567;0.0;
0.7652399999991522;0.0;
0.7662399999991476;0.0;
0.767239999999143;0.0;
0.7682399999991385;0.0;
0.769239999999134;0.0;
0.7702299999991294;0.0;
0.7712299999991249;0.0;
0.7722299999991203;0.0;
0.7732299999991158;0.0;
0.7742299999991112;0.0;
0.7752299999991067;0.0;
0.7762299999991021;0.0;
0.7772299999990976;0.0;
0.778229999999093;0.0;
0.7792299999990885;0.0;
0.780219999999084;0.0;
0.7812199999990794;0.0;
0.7822199999990749;0.0;
0.7832199999990703;0.0;
0.7842199999990658;0.0;
0.7852199999990612;0.0;
0.7862199999990567;0.0;
0.7872199999990521;0.0;
0.7882199999990476;0.0;
0.789219999999043;0.0;
0.7902099999990385;0.0;
0.791209999999034;0.0;
0.7922099999990294;0.0;
0.7932099999990249;0.0;
0.7942099999990203;0.0;
0.7952099999990158;0.0;
0.7962099999990112;0.0;
0.7972099999990067;0.0;
0.7982099999990021;0.0;
0.7992099999989976;0.0;
0.800199999998993;0.0;
0.8011999999989885;0.0;
0.802199999998984;0.0;
0.8031999999989794;0.0;
0.8041999999989748;0.0;
0.8051999999989703;0.0;
0.8061999999989657;0.0;
0.8071999999989612;0.0;
0.8081999999989566;0.0;
0.8091999999989521;0.0;
0.8101899999989476;0.0;
0.811189999998943;0.0;
0.8121899999989385;0.0;
0.8131899999989339;0.0;
0.8141899999989294;0.0;
0.8151899999989248;0.0;
0.8161899999989203;0.0;
0.8171899999989157;0.0;
0.8181899999989112;0.0;
0.8191899999989066;0.0;
0.8201799999989021;0.0;
0.8211799999988976;0.0;
0.822179999998893;0.0;
0.8231799999988885;0.0;
0.8241799999988839;0.0;
0.8251799999988794;0.0;
0.8261799999988748;0.0;
0.8271799999988703;0.0;
0.8281799999988657;0.0;
0.8291799999988612;0.0;
0.8301699999988567;0.0;
0.8311699999988521;0.0;
0.8321699999988476;0.0;
0.833169999998843;0.0;
0.8341699999988385;0.0;
0.8351699999988339;0.0;
0.8361699999988293;0.0;
0.8371699999988248;0.0;
0.8381699999988202;0.0;
0.8391699999988157;0.0;
0.8401599999988112;0.0;
0.8411599999988066;0.0;
0.8421599999988021;0.0;
0.8431599999987975;0.0;
0.844159999998793;0.0;
0.8451599999987884;0.0;
0.8461599999987839;0.0;
0.8471599999987793;0.0;
0.8481599999987748;0.0;
0.8491599999987702;0.0;
0.8501499999987657;0.0;
0.8511499999987612;0.0;
0.8521499999987566;0.0;
0.8531499999987521;0.0;
0.8541499999987475;0.0;
0.855149999998743;0.0;
0.8561499999987384;0.0;
0.8571499999987339;0.0;
0.8581499999987293;0.0;
0.8591499999987248;0.0;
0.8601399999987203;0.0;
0.8611399999987157;0.0;
0.8621399999987112;0.0;
0.8631399999987066;0.0;
0.8641399999987021;0.0;
0.8651399999986975;0.0;
0.866139999998693;0.0;
0.8671399999986884;0.0;
0.8681399999986839;0.0;
0.8691399999986793;0.0;
0.8701299999986748;0.0;
0.8711299999986702;0.0;
0.8721299999986657;0.0;
0.8731299999986611;0.0;
0.8741299999986566;0.0;
0.875129999998652;0.0;
0.8761299999986475;0.0;
0.8771299999986429;0.0;
0.8781299999986384;0.0;
0.8791299999986338;0.0;
0.8801199999986293;0.0;
0.8811199999986248;0.0;
0.8821199999986202;0.0;
0.8831199999986157;0.0;
0.8841199999986111;0.0;
0.8851199999986066;0.0;
0.886119999998602;0.0;
0.8871199999985975;0.0;
0.8881199999985929;0.0;
0.8891199999985884;0.0;
0.8901099999985839;0.0;
0.8911099999985793;0.0;
0.8921099999985748;0.0;
0.8931099999985702;0.0;
0.8941099999985657;0.0;
0.8951099999985611;0.0;
0.8961099999985566;0.0;
0.897109999998552;0.0;
0.8981099999985475;0.0;
0.8991099999985429;0.0;
0.9000999999985384;0.0;
0.9010999999985339;0.0;
0.9020999999985293;0.0;
0.9030999999985247;0.0;
0.9040999999985202;0.0;
0.9050999999985156;0.0;
0.9060999999985111;0.0;
0.9070999999985065;0.0;
0.908099999998502;0.0;
0.9090999999984974;0.0;
0.9100899999984929;0.0;
0.9110899999984884;0.0;
0.9120899999984838;0.0;
0.9130899999984793;0.0;
0.9140899999984747;0.0;
0.9150899999984702;0.0;
0.9160899999984656;0.0;
0.9170899999984611;0.0;
0.9180899999984565;0.0;
0.919089999998452;0.0;
0.9200799999984475;0.0;
0.9210799999984429;0.0;
0.9220799999984384;0.0;
0.9230799999984338;0.0;
0.9240799999984293;0.0;
0.9250799999984247;0.0;
0.9260799999984202;0.0;
0.9270799999984156;0.0;
0.9280799999984111;0.0;
0.9290799999984065;0.0;
0.930069999998402;0.0;
0.9310699999983975;0.0;
0.9320699999983929;0.0;
0.9330699999983884;0.0;
0.9340699999983838;0.0;
0.9350699999983793;0.0;
0.9360699999983747;0.0;
0.9370699999983702;0.0;
0.9380699999983656;0.0;
0.939069999998361;0.0;
0.9400599999983565;0.0;
0.941059999998352;0.0;
0.9420599999983474;0.0;
0.9430599999983429;0.0;
0.9440599999983383;0.0;
0.9450599999983338;0.0;
0.9460599999983292;0.0;
0.9470599999983247;0.0;
0.9480599999983201;0.0;
0.9490599999983156;0.0;
0.9500499999983111;0.0;
0.9510499999983065;0.0;
0.952049999998302;0.0;
0.9530499999982974;0.0;
0.9540499999982929;0.0;
0.9550499999982883;0.0;
0.9560499999982838;0.0;
0.9570499999982792;0.0;
0.9580499999982747;0.0;
0.9590499999982701;0.0;
0.9600399999982656;0.0;
0.9610399999982611;0.0;
0.9620399999982565;0.0;
0.963039999998252;0.0;
0.9640399999982474;0.0;
0.9650399999982429;0.0;
0.9660399999982383;0.0;
0.9670399999982338;0.0;
0.9680399999982292;0.0;
0.9690399999982247;0.0;
0.9700299999982201;0.0;
0.9710299999982156;0.0;
0.972029999998211;0.0;
0.9730299999982065;0.0;
0.974029999998202;0.0;
0.9750299999981974;0.0;
0.9760299999981928;0.0;
0.9770299999981883;0.0;
0.9780299999981837;0.0;
0.9790299999981792;0.0;
0.9800199999981747;0.0;
0.9810199999981701;0.0;
0.9820199999981656;0.0;
0.983019999998161;0.0;
0.9840199999981565;0.0;
0.9850199999981519;0.0;
0.9860199999981474;0.0;
0.9870199999981428;0.0;
0.9880199999981383;0.0;
0.9890199999981337;0.0;
0.9900099999981292;0.0;
0.9910099999981247;0.0;
0.9920099999981201;0.0;
0.9930099999981156;0.0;
0.994009999998111;0.0;
0.9950099999981065;0.0;
0.9960099999981019;0.0;
0.9970099999980974;0.0;
0.9980099999980928;0.0;
0.9990099999980883;0.0;
0.9999999999980838;0.0;
1.0009999999980903;0.45669265152543104;
1.0019999999980969;0.4378769871262991;
1.0029999999981034;0.4198648253293977;
